Energy_au,Total_Free,d3/2_Free,d5/2_Free,s1/2_Free,Total_Confined,d3/2_Confined,d5/2_Confined,s1/2_Confined,Total_Plasma_mu_0.1,d3/2_Plasma_mu_0.1,d5/2_Plasma_mu_0.1,s1/2_Plasma_mu_0.1,Total_Plasma_mu_0.2,d3/2_Plasma_mu_0.2,d5/2_Plasma_mu_0.2,s1/2_Plasma_mu_0.2,Total_Plasma_mu_0.3,d3/2_Plasma_mu_0.3,d5/2_Plasma_mu_0.3,s1/2_Plasma_mu_0.3,Total_Plasma_mu_0.5,s1/2_Plasma_mu_0.5,d3/2_Plasma_mu_0.5,d5/2_Plasma_mu_0.5,Total_Hybrid_mu_0.1,d3/2_Hybrid_mu_0.1,d5/2_Hybrid_mu_0.1,s1/2_Hybrid_mu_0.1,Total_Hybrid_mu_0.2,d3/2_Hybrid_mu_0.2,d5/2_Hybrid_mu_0.2,s1/2_Hybrid_mu_0.2,Total_Hybrid_mu_0.3,d3/2_Hybrid_mu_0.3,d5/2_Hybrid_mu_0.3,s1/2_Hybrid_mu_0.3,Total_Hybrid_mu_0.4,d3/2_Hybrid_mu_0.4,d5/2_Hybrid_mu_0.4,s1/2_Hybrid_mu_0.4,Total_Hybrid_mu_0.5,d3/2_Hybrid_mu_0.5,d5/2_Hybrid_mu_0.5,s1/2_Hybrid_mu_0.5
0.01,8.506868730933101,0.8257451770585305,7.429905251180699,0.25121830269387274,10.418226642522008,1.016348908012918,9.143745509932783,0.25813222457630575,7.734252323745681,0.7227069259679865,6.500421661418769,0.5111237363589248,1.52363838962631,0.03118526200709111,0.28063927548513357,1.2118138521340853,5.798370279558666,0.07048624336357237,0.6343681415029991,5.093515894692095,0.0,0.0,0.0,0.0,2.896817191392687,0.2387194541293589,2.147426077926397,0.5106716593369309,2.290058107425816,0.19452413216626951,1.7507446007564778,0.34478937450306874,173.02981763798323,17.296682879966546,155.69932992837147,0.03380482964522588,76.33213253340048,7.61198769067304,68.5034032391483,0.2167416035791471,56.71721019497927,5.671210366340109,51.03942743970531,0.006572388933856399
0.01090909090909091,8.468956619815023,0.8220114203339856,7.396442158139498,0.250503041341538,10.343685116908386,1.008970321642093,9.077781340563211,0.25693345470308093,7.7833472246714015,0.727844084687003,6.5466199474078834,0.508883192576514,1.600065021026961,0.039005645408505235,0.3510149481859313,1.2100444274325242,5.687911811753056,0.0843937923155535,0.7595342527464958,4.843983766691007,0.0,0.0,0.0,0.0,2.9573059326539703,0.2448480314416261,2.202547095295521,0.5099108059168234,2.4199581855440844,0.2071135084058898,1.864040356712767,0.3488043204254275,108.54392232530844,10.849387267986728,97.66080678183322,0.03372827548849885,109.90438150146761,10.968913590573493,98.71303548397637,0.22243242691773138,73.21217434887157,7.321214702447194,65.88882068637147,0.0021389600529105996
0.011818181818181818,8.430964687867498,0.8182694615815534,7.3629042781086,0.24979094817734548,10.26805442218252,1.0014826901428981,9.010822713161712,0.255749018877908,7.828724301952754,0.7326181453848288,6.589540226162381,0.5065659304055442,1.6839788069739376,0.04776139082350367,0.42980767094163036,1.2064097452088034,5.61339113767061,0.09931621761972698,0.8938340375622059,4.620240882488677,0.0,0.0,0.0,0.0,3.016800907103919,0.2508934117919377,2.25691795174181,0.508989543570171,2.5357332903937264,0.21831522884512616,1.9648464628874747,0.35257159866112525,75.89876835401408,7.5855420342638205,68.27965315713004,0.033573162620216965,153.8983639875271,15.368148548870654,138.30276045543152,0.22745498322492752,93.37058646823249,9.33733708967245,84.033053507202,0.00019587135804297984
0.012727272727272728,8.392898325446783,0.8145198431064598,7.329296478068782,0.24908200427154126,10.191465373118586,0.9938991229133729,8.94298756389574,0.2545786863094729,7.8708761385190655,0.7370718879727971,6.6296020125959885,0.5042022379502801,1.7754437691147062,0.057415146492222166,0.5166813109889618,1.2013473116335223,5.569715332169205,0.11517604896535118,1.0365702437424824,4.41796903946137,0.0,0.0,0.0,0.0,3.075754524936137,0.25689825416312506,2.310924782454956,0.5079314883180558,2.639034132370874,0.2282921142218332,2.0546297196296806,0.35611229851936044,57.41710139192735,5.737739834853814,51.646004024604565,0.03335753246897094,203.78341649243032,20.356456515622405,183.19507278844242,0.23188718836549416,117.32474344982613,11.732849888733124,105.5916406184664,0.0002529426266057223
0.013636363636363637,8.35476284052999,0.8107630989851926,7.295623550727535,0.24837619081726267,10.114042807371938,0.9862321264364564,8.87438845117799,0.25342222975749074,7.91048810225263,0.7412757774344445,6.667399409556078,0.501812915262109,1.874275597172825,0.06791778008200391,0.6111937330712343,1.195164084019587,5.552457647846664,0.1318844211656161,1.1869431425909687,4.23363008409008,0.0,0.0,0.0,0.0,3.134265200041658,0.2628710107440717,2.3646391550005283,0.5067550342970579,2.731194262729272,0.23717444118138908,2.1345613765779405,0.35945844496994284,45.88659018500553,4.5849043815184185,41.26859111576239,0.0330946877247294,245.53298249606567,24.53089141220195,220.7663004359111,0.23579064795267007,144.37172127215433,14.437489524280075,129.93232680335126,0.0019049445229961377
0.014545454545454545,8.316563458460848,0.8069997549263094,7.261890214372277,0.24767348916226153,10.035905597276884,0.9784936061176429,8.805132565703905,0.25227942545533716,7.947850575450035,0.7452560520378088,6.7031791430796375,0.4994153803325889,1.9801063279769662,0.07920788257616496,0.712792123369107,1.188106322031694,5.558412032588913,0.14935923419518177,1.3442137894777724,4.064839008915958,0.0,0.0,0.0,0.0,3.1922447696803466,0.2688003671187802,2.41796743240348,0.5054769701580862,2.8135825987753234,0.24509746207372493,2.2058598536743945,0.362625283027204,38.13405034969135,3.8097974742286755,34.29145722279661,0.03279565266606812,261.4376076512824,26.120421219524708,235.07796324892453,0.23922318283315458,172.29504794710766,17.229612955456854,155.06061769016543,0.004817301485395584
0.015454545454545455,8.278305322799865,0.8032303284105244,7.228101113614026,0.2469738807753151,9.95716668723843,0.9706948701610217,8.735321763917103,0.2511500531603049,7.983979456891865,0.7491115821534649,6.737845570102612,0.4970223046357874,2.0924762335842613,0.09121970897174295,0.8208849652650059,1.1803715593475124,5.584647184135074,0.16752551242473046,1.5077074348160044,3.909414236894339,0.0,0.0,0.0,0.0,3.249913687782027,0.2747075744996075,2.471091825936829,0.5041142873455904,2.887515288725411,0.2521909769884386,2.2696923821288095,0.3656319296081634,32.61561074672896,3.2580608525432573,29.3250806939919,0.03246920019380895,247.05050312512256,24.68071349383829,222.1275531068399,0.24223652444437943,196.9696900079816,19.696674239069946,177.26430200780828,0.00871376110334185
0.016363636363636365,8.239993496421746,0.7994553288304569,7.194260820347194,0.2462773472440954,9.877933165249992,0.9628466374574348,8.665052631814248,0.25003389597830694,8.01862141307301,0.7528184217375644,6.771179005042118,0.49462398629332754,2.210859124975747,0.10388622709529227,0.9348687981425352,1.1721040997379195,5.628586412166014,0.18629989521904577,1.6766738345100358,3.765612682436932,0.0,0.0,0.0,0.0,3.3072891561104454,0.2805945586483884,2.5240306928592178,0.5026639046028388,2.953933922662925,0.2585485201747585,2.3269021853902814,0.3684832170978851,28.50697289694692,2.8472833018970785,25.62756725947599,0.032122335573855784,214.55780199320844,21.43072690439524,192.88221775820563,0.24485733060759862,213.2060599305266,21.319732086111745,191.87296177855745,0.013366065857450423
0.017272727272727273,8.201632958522543,0.7956752570134963,7.160373831142471,0.24558387036657586,9.798306348116814,0.9549590461269306,8.594416561458615,0.24893074053126857,8.051775504263674,0.756372281325051,6.803161082859441,0.4922421400791821,2.3345782901774834,0.11712780518291555,1.0540273390248611,1.1634231459697069,5.688114488980316,0.20560597477133757,1.850425268060214,3.6320832461487647,0.0,0.0,0.0,0.0,3.3643768835457784,0.28645917561743733,2.5767750877901685,0.5011426201381727,3.013817438743211,0.2642663611879098,2.3783545754167283,0.371196502138573,25.337542201206716,2.5304137531795403,22.77536716683929,0.03176128118788807,178.36881195269902,17.811455768647097,160.31022020343465,0.24713598061727846,217.09243581907663,21.707619345704213,195.3662307176932,0.018585755679188316
0.01818181818181818,8.163228610554595,0.7918906061100951,7.126444572478861,0.24489343196563845,9.71838189490552,0.9470416654567491,8.523499852699478,0.24784037674929146,8.083663942378074,0.7597997449515141,6.8339898309167655,0.4898743665097952,2.4629324649542688,0.1308628130389245,1.1776257360487346,1.15444391586661,5.761159970962748,0.22536020858462597,2.028209971008889,3.5075897913692327,0.0,0.0,0.0,0.0,3.421351802660544,0.29231954312111597,2.6294737775094963,0.4995584820299319,3.067828447366278,0.26941000268414794,2.4246389373918245,0.3737795072903057,22.822442082349383,2.2789674494613026,20.51208391893317,0.031390713954912955,146.10739695019794,14.585132658092723,131.2731648968557,0.24909939524950162,208.3612787885207,20.83369593341088,187.50336547853527,0.02421737657460373
0.019090909090909092,8.124785271391746,0.7881018608245018,7.092477396482581,0.24420601408466303,9.638249935097903,0.9391035089870408,8.452383828178913,0.24676259793194738,8.114639917841352,0.7631348674365909,6.863985293222008,0.4875197571827529,2.5953893872241736,0.14503278403104186,1.3051377551112793,1.1452188480818526,5.846240327432351,0.24550666689893544,2.2095243942062117,3.3912092663272047,0.0,0.0,0.0,0.0,3.4781256280109876,0.29816547120897463,2.6820438143436203,0.49791634245839234,3.1169940533078275,0.2740812402128133,2.4666727596554465,0.3762400534395678,20.77906575022216,2.074688062925835,18.673363083036868,0.031014604259455028,119.83080265372917,11.957389086868824,107.62263594963248,0.2507776172278834,190.3765465166594,19.034412917979903,171.31200066531449,0.03013293336503037
0.020000000000000004,8.086307681117923,0.784309497988333,7.05847658427235,0.24352159885724078,9.55799521046465,0.9311530490197568,8.381144960777636,0.2456972006672568,8.14466751046122,0.7663721696421595,6.893110506131894,0.48518483468716667,2.731231573362834,0.15955728800728966,1.4358399682403609,1.1358343171151832,5.941571073724061,0.2659529517810051,2.3935371769245015,3.2820809450185546,0.0,0.0,0.0,0.0,3.5348601656034218,0.30401251839833165,2.734628064257188,0.49621958294790225,3.161614330123398,0.2783096667004069,2.5047206536384428,0.3785840097845487,19.085445860621736,1.9053800031013663,17.149429605589635,0.030636251930734697,99.11921415834675,9.88617906847357,88.98083932592533,0.25219576394783616,167.91679598913572,16.78769937213282,151.09286930825016,0.03622730875276828
