Radius_au,Free,Confined,Plasma_mu_0.1,Plasma_mu_0.2,Plasma_mu_0.3,Plasma_mu_0.5,Hybrid_mu_0.1,Hybrid_mu_0.2,Hybrid_mu_0.3,Hybrid_mu_0.4,Hybrid_mu_0.5
42.00700416569428,1.764000451472446e-18,2.5125400403242927e-18,6.504325307233832e-15,8.509495122136494e-11,2.6225160623340257e-06,0.18553286408898265,9.38378750410392e-15,1.0425701938223203e-10,5.606530129177421e-07,5.632278789439963e-05,0.0003401120205059152
42.017005830971826,1.7454981953092408e-18,2.4861312082254763e-18,6.4504721727203944e-15,8.460225549279396e-11,2.6144521317227463e-06,0.18548746523215404,9.305655407132812e-15,1.0363872907490964e-10,5.585481279444652e-07,5.618024837965155e-05,0.0003394254338902758
42.027007496249375,1.727189919189142e-18,2.4599998313976462e-18,6.397064908363425e-15,8.411241280314121e-11,2.6064130157196807e-06,0.1854419840993804,9.228173843659751e-15,1.0302410592684711e-10,5.564511490448597e-07,5.603806996217346e-05,0.00033874023318906823
42.03700916152692,1.7090735903477971e-18,2.434142996202234e-18,6.344099822760108e-15,8.362540662912299e-11,2.5983986378825503e-06,0.1853964207008343,9.151337397471988e-15,1.0241312818487008e-10,5.54362046506865e-07,5.589625172509459e-05,0.00033805641558626775
42.04701082680447,1.6911471973123057e-18,2.4085578195828222e-18,6.291573255067855e-15,8.314122054316437e-11,2.590408922004841e-06,0.18535077504673697,9.075140697449247e-15,1.0180577422485982e-10,5.522807907301541e-07,5.575479275387671e-05,0.00033737397827158345
42.05701249208201,1.6734087496783245e-18,2.3832414487443107e-18,6.239481574751298e-15,8.265983821284461e-11,2.58244379211507e-06,0.18530504714735804,8.999578417188338e-15,1.0120202255098758e-10,5.502073522257129e-07,5.5613692136308144e-05,0.0003366929184404469
42.06701415735956,1.6558562778895044e-18,2.3581910608354462e-18,6.187821181331412e-15,8.218124340034592e-11,2.5745031724760606e-06,0.1852592370130158,8.92464527463087e-15,1.0060185179495319e-10,5.481417016154224e-07,5.547294896249777e-05,0.00033601323329400024
42.07701582263711,1.638487833019234e-18,2.3334038626346836e-18,6.1365885041366904e-15,8.170541996190543e-11,2.5665869875842215e-06,0.185213344654077,8.850336031694088e-15,1.0000524071522845e-10,5.460838096316403e-07,5.533256232486922e-05,0.0003353349200390843
42.08701748791465,1.6213014865546657e-18,2.308877090239332e-18,6.085780002056395e-15,8.123235184727024e-11,2.5586951621688194e-06,0.18516737008095688,8.77664549390477e-15,9.941216819630488e-11,5.440336471167853e-07,5.5192531318154833e-05,0.00033465797588822714
42.0970191531922,1.6042953301830081e-18,2.2846080087579766e-18,6.035392163295829e-15,8.076202309915574e-11,2.5508276211912655e-06,0.1851213133041194,8.70356851003618e-15,9.882261324794593e-11,5.41991185022923e-07,5.505285503938986e-05,0.0003339823980596323
42.10702081846974,1.5874674755800454e-18,2.2605939120061086e-18,5.985421505133665e-15,8.029441785270698e-11,2.5429842898443946e-06,0.1850751743340769,8.631099971748033e-15,9.823655500444373e-11,5.399563944113542e-07,5.491353258790652e-05,0.0003333081837771672
